name,screen_name,id,created_at,text,label
General account,StrongerIn,738370062084657152,2016-06-02 14:01:55,Screen &amp; stage star @sirpatstew: why we can't let 70+ years of peace disappear by leaving EU https://t.co/wohWseUymu https://t.co/v00SLHrdAs,Stay
General account,StrongerIn,738363411956961280,2016-06-02 13:35:30,"""We need to embrace common sense &amp; hope again"": @sirpatstew on why we're #StrongerIn Europe https://t.co/wohWseUymu https://t.co/OpUaxnE2LO",Stay
General account,StrongerIn,738357027823620096,2016-06-02 13:10:08,DON’T MISS OUT: You must be registered to vote by JUNE 7TH to vote in the EU referendum https://t.co/K4E99rcUUb https://t.co/gV8oqhFbYq,Stay
General account,StrongerIn,738349469490679812,2016-06-02 12:40:06,"#Brexit would hit young people hard, sending mortgage costs &amp; interest rates up https://t.co/4rGtTZlTqX https://t.co/eWATrC4MS4",Stay
General account,StrongerIn,738338132442157056,2016-06-02 11:55:03,"UK butterflies, bees &amp; rare birds will be more at risk if we leave EU warn leading charities https://t.co/KDDgPBco1h https://t.co/DoumeVGI4g",Stay
General account,StrongerIn,738304567943811072,2016-06-02 09:41:40,"Download them, print them, send them to friends - new #StrongerIn artworks by top artists: https://t.co/6I0hpxmk10 https://t.co/3DLUf9DQJm",Stay
General account,StrongerIn,738288144597065728,2016-06-02 08:36:25,14 new &amp; inspiring ways to say we're #StrongerIn from top international artists - pls RT! https://t.co/6I0hpxmk10 https://t.co/gbCZTm2Csp,Stay
General account,StrongerIn,738280262665142272,2016-06-02 08:05:05,RT @wdjstraw: Je t'aime UK: Arsene Wenger &amp; Gerard Houllier lead European celeb 'love letter' pleading against Brexit https://t.co/u3IvSoEW…,Stay
General account,StrongerIn,738280124467011584,2016-06-02 08:04:32,Important from the heads of the RSPB and the WWF: leaving the EU would put our environment and wildlife at risk https://t.co/h7CqGCzTSj,Stay
General account,StrongerIn,738271491771490304,2016-06-02 07:30:14,Top artists inc. @rankinphoto &amp; Anthony Gormley produce new artwork to say we're #StrongerIn https://t.co/6I0hpxmk10 https://t.co/nta1Dcygoy,Stay
General account,StrongerIn,738253567862149123,2016-06-02 06:19:01,"The EU ""is important for British manufacturing companies"" say Airbus, Siemens &amp; GKN bosses https://t.co/1d58VfGBQL https://t.co/mV1hui5kMN",Stay
General account,StrongerIn,738085895786496000,2016-06-01 19:12:45,".@the_TUC's General Secretary says #Brexit means workers’ rights won via the EU ""will be up for grabs""
https://t.co/n7UCWiMqOQ",Stay
General account,StrongerIn,738060369730510848,2016-06-01 17:31:19,"WATCH: Frances O'Grady, General Secretary of @the_TUC on how workers’ rights are #StrongerIn Europe:
https://t.co/JLc7shoPXZ",Stay
General account,StrongerIn,738042113808556032,2016-06-01 16:18:46,"Donald Trump on #Brexit: ""I think they should leave."" 13 world leaders say we should stay. Whose side are YOU on? https://t.co/v7MXz8spc4",Stay
General account,StrongerIn,738038821896478720,2016-06-01 16:05:41,"Obama is clear: In the EU we have more influence, and it strengthens the UK-US special relationship. #Strongerin https://t.co/0pKNNvd2NJ",Stay
General account,StrongerIn,738023106401476608,2016-06-01 15:03:15,Being in the EU magnifies the UK’s influence &amp; voice in the world. #Strongerin https://t.co/q11ORhjJFq,Stay
General account,StrongerIn,737997229919772672,2016-06-01 13:20:25,Will YOUR voice be heard in this crucial referendum? Make sure you're registered to vote https://t.co/K4E99rcUUb https://t.co/Yyea2zJeUc,Stay
General account,StrongerIn,737961924902694912,2016-06-01 11:00:08,"Pls RT - TUC boss on #Brexit: ""What’s absolutely clear is that jobs would go."" https://t.co/0nTBRsHgMx https://t.co/ZvcpimV6lE",Stay
General account,StrongerIn,737946005325385729,2016-06-01 09:56:52,"Please RT - The TUC know what's best for British workers, and it's not #Brexit. https://t.co/0nTBRsHgMx https://t.co/ppo64wsefb",Stay
General account,StrongerIn,737938969380392961,2016-06-01 09:28:55,"EVERY vote will matter in this referendum. 

Play your part in this historic decision: 

https://t.co/K4E99rcUUb https://t.co/1D3a7yN71N",Stay
General account,StrongerIn,737930662821408768,2016-06-01 08:55:54,"RT @StrongerInPress: OECD warns UK's economy would suffer "" a large economic shock"" if we vote to leave the EU: https://t.co/Q6f5apfiDW #St…",Stay
General account,StrongerIn,737917214326718464,2016-06-01 08:02:28,The EU is Britain’s biggest customer. Why would we want to damage our relationship with our biggest customer? https://t.co/49xGrj34Vp,Stay
General account,StrongerIn,737750560166846464,2016-05-31 21:00:14,Chairman of major UK employer John Lewis warns high street prices would rise after #Brexit https://t.co/gahm6vBjdl https://t.co/q6OSFWuD91,Stay
General account,StrongerIn,737740571897384961,2016-05-31 20:20:33,"Over 200 @Cambridge_Uni academics support EU membership for the ""future of our universities"" https://t.co/5TULPIePvo https://t.co/I6k3ohRLIM",Stay
General account,StrongerIn,737732918798372864,2016-05-31 19:50:08,"There's only 7 days left to register to vote in this crucial referendum – don’t miss out:
 https://t.co/K4E99rcUUb https://t.co/HC7wITX57O",Stay
General account,StrongerIn,737697904832434176,2016-05-31 17:31:00,RT @Lord_Sugar: Here is my article from today's Sun on remaining in the EU  https://t.co/9JIdD3x9xJ  #Remain,Stay
General account,StrongerIn,737697657926385664,2016-05-31 17:30:02,"200+ @Cambridge_Uni academics say ""our future economic growth depends on"" being in the EU https://t.co/5TULPIePvo https://t.co/v2y6f7ydAd",Stay
General account,StrongerIn,737687923554942976,2016-05-31 16:51:21,"The EU champions LGBT rights, from same-sex marriage to tackling gender discrimination.  https://t.co/Jxy51BscAR",Stay
General account,StrongerIn,737678672811823105,2016-05-31 16:14:35,"MUST WATCH: A QUARTER of UK SMEs either export to Europe or are part of the supply chain #StrongerIn
https://t.co/infNrEVZE6",Stay
General account,StrongerIn,737660801775964160,2016-05-31 15:03:34,"RT @InFactsOrg: Brexiteers are scaremongering over Turkish migration. Sign our petition to put a stop to it: https://t.co/nRN0nzrzHm
https:…",Stay
General account,StrongerIn,737656537351475204,2016-05-31 14:46:38,"What has the EU ever done for us? How about these: dozens of positive, uplifting reasons to vote REMAIN on 23 June. https://t.co/dHyUQpmptk",Stay
General account,StrongerIn,737649737994641408,2016-05-31 14:19:37,"""We need to be part of a larger group of nations"" -Stephen Hawking couldn't be clearer: the UK is #StrongerIN Europe
https://t.co/OOvyeukSlL",Stay
General account,StrongerIn,737644002372001796,2016-05-31 13:56:49,"The expert evidence against #Brexit is overwhelming - here's Professor Stephen Hawking on why we're #StrongerIn
https://t.co/sBpFCwRjrd",Stay
General account,StrongerIn,737629019735130112,2016-05-31 12:57:17,SEVEN Dragon's Den business leaders agree: we're #StrongerIn https://t.co/u29yQJGOwK https://t.co/weNG9QpJpG,Stay
General account,StrongerIn,737618377087143936,2016-05-31 12:15:00,#Brexit would damage our economy &amp; hit UK businesses hard - Lord Sugar is clear: it's a gamble too far https://t.co/9SDs3OvjzE,Stay
General account,StrongerIn,737610961427697664,2016-05-31 11:45:32,"Businesses take risks all the time - but #Brexit is ""a gamble too far"" says top businessman Lord Sugar: https://t.co/kGft5D51oh",Stay
General account,StrongerIn,737587213202919424,2016-05-31 10:11:09,"Lord Sugar on #Brexit: ""This is the most serious vote you will most probably ever make in your lifetime"":
https://t.co/6Y1aRBirnI",Stay
General account,StrongerIn,737576172658118657,2016-05-31 09:27:17,Top businessman Lord Sugar on #Brexit. Please RT: https://t.co/uWlQNUuQIX,Stay
General account,StrongerIn,737564822892482560,2016-05-31 08:42:11,UK businesses are #StrongerIn Europe - Lord Sugar tells it as it is: https://t.co/eYRUZ4ep6Y,Stay
General account,StrongerIn,737559614900731905,2016-05-31 08:21:30,".@Lord_Sugar: ""I've seen plenty of daft ideas in my time &amp; Britain leaving the European Union is one of them""
https://t.co/DLAvZoHjBQ",Stay
General account,StrongerIn,737546310119620608,2016-05-31 07:28:37,"Please RT - Lord Sugar on #Brexit: ""this is a gamble we cannot afford to take"" #StrongerIn
https://t.co/xKRrhpDe2z",Stay
General account,StrongerIn,737534665569886209,2016-05-31 06:42:21,"RT @SunPolitics: WATCH - @Lord_Sugar: ""I’ve seen plenty of daft ideas in my time, and Britain leaving the EU is one of them""; https://t.co/…",Stay
General account,StrongerIn,737534035778404353,2016-05-31 06:39:51,"RT @StrongerInPress: Stephen Hawking has said that the UK would become ""culturally isolated and insular"" by leaving the EU https://t.co/BRb…",Stay
General account,StrongerIn,737524750822432768,2016-05-31 06:02:57,"British businesses are #StrongerIn Europe: top businessman @Lord_Sugar on how the EU backs UK business
https://t.co/RX9qktACDe",Stay
General account,StrongerIn,737396819945213952,2016-05-30 21:34:36,RT @StrongerInPress: .@Lord_Sugar says leaving the EU is a gamble too far: https://t.co/OU1yCW1b5h #StrongerIn,Stay
General account,StrongerIn,737377638646353920,2016-05-30 20:18:23,"""Let's get out there &amp; win it"" - @David_Cameron &amp; @sadiqkhan are voting Remain on June 23rd - Britain is #StrongerIn
https://t.co/o6QbHSe28s",Stay
General account,StrongerIn,737363360983830528,2016-05-30 19:21:39,"London Mayor Sadiq Khan &amp; PM David Cameron teamed up today to deliver passionate speeches on why UK is #StrongerIn
https://t.co/Ng8xZRfsX8",Stay
General account,StrongerIn,737343821319536641,2016-05-30 18:04:00,".@sadiqkhan &amp; @David_Cameron don't agree on everything, but today they're clear: Britain is #StrongerIn Europe
https://t.co/HBhm9YFfNq",Stay
General account,StrongerIn,737226270610755584,2016-05-30 10:16:54,"RT @StrongerInPress: The Prime Minister and Mayor of London agree: Britain is stronger, safer and better off in Europe #StrongerIn https://…",Stay
General account,StrongerIn,737185866532130816,2016-05-30 07:36:21,Today we launch our guarantees card - only remaining IN Europe will guarantee our economy and stability #StrongerIN https://t.co/KndcqWtaJy,Stay
General account,StrongerIn,737040901147480064,2016-05-29 22:00:19,"Former Dragon @HilaryDevey: #Brexit ""is simply a risk we cannot afford to take."" Please RT https://t.co/x6L3ilYqUH https://t.co/u5zvpncXmS",Stay
General account,StrongerIn,737037067964715010,2016-05-29 21:45:05,"India PM @narendramodi is clear on #Brexit: ""A united Europe would be favourable."" https://t.co/XhRhsSSK3M https://t.co/dGG6lH4UPL",Stay
General account,StrongerIn,737015300969930753,2016-05-29 20:18:35,"A future of opportunities, colours and excitement - that's why Michael Eavis believes we're #StrongerIN Europe https://t.co/SIR9RZEEi7",Stay
General account,StrongerIn,737008226584170497,2016-05-29 19:50:28,"""The EU provides services to the UK that other international organisations cannot."" https://t.co/6lKH8IcDcA https://t.co/KgxI5TnmGv",Stay
General account,StrongerIn,737003130123096064,2016-05-29 19:30:13,"""We have to believe in power of collective action &amp; in the possibilities the EU can offer."" https://t.co/6lKH8IcDcA https://t.co/XANRV8NAVs",Stay
General account,StrongerIn,736993302008999937,2016-05-29 18:51:10,Pls RT: How being in the EU helps us to fight global poverty: https://t.co/6lKH8IcDcA https://t.co/ClRFFUaTjK,Stay
General account,StrongerIn,736950404278161410,2016-05-29 16:00:42,#Brexit would “ slam the brakes on the UK's hugely successful car industry” https://t.co/K2HSPQBItE https://t.co/EHK8uS27hz,Stay
General account,StrongerIn,736944987359858688,2016-05-29 15:39:11,"Leaving the EU is a ""big threat to the future growth and success of the UK car industry."" https://t.co/K2HSPQTjSe https://t.co/2ts73bd4MO",Stay
General account,StrongerIn,736933482262335488,2016-05-29 14:53:28,Former Supreme Allied Commanders at NATO are clear: the UK is #StrongerIn Europe https://t.co/238vJmlgQi https://t.co/QDkkNyLx6F,Stay
General account,StrongerIn,736918609134538752,2016-05-29 13:54:22,"Yet another world leader, joining Obama, Trudeau, &amp; Modi, backs Britain remaining #StrongerIn Europe https://t.co/Aan8Ioftyg",Stay
General account,StrongerIn,736910219188555778,2016-05-29 13:21:02,"Along with the leaders of India, the US, Canada &amp; China, now Bangladesh PM comes out for Britain to remain in the EU https://t.co/Ws49FonDmK",Stay
General account,StrongerIn,736901325431132160,2016-05-29 12:45:41,"Pls RT: Following biggest ever survey of UK economists, almost 90% agree leaving the EU would damage the UK economy. https://t.co/1I7mDUXLvV",Stay
General account,StrongerIn,736895114971320322,2016-05-29 12:21:00,ICYMI: 9 out of 10 of the country's top economists warn that leaving the EU would harm Britain's economy: https://t.co/1BZhxBtjYM,Stay
General account,StrongerIn,736890291660193792,2016-05-29 12:01:50,37 leading religious figures from all faiths support our membership of EU https://t.co/Dtu3xDv6Mf https://t.co/TTClr5UFcL,Stay
General account,StrongerIn,736882181184860161,2016-05-29 11:29:37,Pls RT - Religious leaders from all faiths say the EU is vital to preserving peace https://t.co/Dtu3xDv6Mf https://t.co/ASZgFODABw,Stay
General account,StrongerIn,736872781003030528,2016-05-29 10:52:16,"#Brexit would jeopardise peace in Europe, warn religious leaders in letter today: https://t.co/Dtu3xDv6Mf https://t.co/yOkG9AcICe",Stay
General account,StrongerIn,736828983304704000,2016-05-29 07:58:13,RT @StrongerInPress: Former Supreme Allied Commanders at NATO say strong British military leadership within EU is vital: https://t.co/nZWCe…,Stay
General account,StrongerIn,736827668021317632,2016-05-29 07:53:00,"Big moment in the campaign, as the economic argument is settled once and for all #StrongerIN https://t.co/YgqtlGZaQQ https://t.co/fbCv6fNYge",Stay
General account,StrongerIn,736827377909682176,2016-05-29 07:51:51,RT @StrongerInPress: 9 out of 10 of the countries top economists warn that leaving the EU would harm Britain's economy: https://t.co/5KE2GY…,Stay
General account,StrongerIn,736826888828641280,2016-05-29 07:49:54,A powerful intervention from religious leaders from multiple faiths - Brexit would jeopardise peace in Europe: https://t.co/mdvZOYL0gQ,Stay
General account,StrongerIn,736826224471867392,2016-05-29 07:47:16,"Sir John Major attacks the ""dog-whistle politics"" of the Leave Campaign - and makes clear Britain is #StrongerIN: https://t.co/84tsDqijS9",Stay
General account,StrongerIn,736658560155832320,2016-05-28 20:41:01,Unprecedented consensus among the UK's top economists settles the economic argument once and for all #StrongerIN https://t.co/6kSe8MDP4Q,Stay
General account,StrongerIn,736656850192584704,2016-05-28 20:34:14,Biggest ever survey of top economists shows 9 out of 10 think Brexit would hit our economy https://t.co/YgqtlGZaQQ https://t.co/Yi622gt2wu,Stay
General account,StrongerIn,736656486261215232,2016-05-28 20:32:47,RT @StrongerInPress: Unprecedented consensus among over 600 of country's top economists: UK economy is #StrongerIn https://t.co/5KE2GYTHkF,Stay
General account,StrongerIn,736652859736006656,2016-05-28 20:18:22,RT @David_Cameron: 88% of top economists believe Brexit will harm our economy. The economic argument is now settled - we're #StrongerIn htt…,Stay
General account,StrongerIn,736650549320376320,2016-05-28 20:09:11,BREAKING: 9 out of 10 of the UK’s top economists believe our economy will be harmed by Brexit #StrongerIN https://t.co/GdkvsLYr4w,Stay
General account,StrongerIn,736579494694277120,2016-05-28 15:26:51,Please RT - Being in the EU means we can better help the world’s poorest people: https://t.co/6lKH8IcDcA https://t.co/Iz8Mi3kksJ,Stay
General account,StrongerIn,736571103951327233,2016-05-28 14:53:30,WATCH: Ed Miliband on why young people’s vote will be critical in the referendum: https://t.co/eoDTZ2jSDw,Stay
General account,StrongerIn,736564249154232321,2016-05-28 14:26:16,RT @KimStansfield: Out in Exeter Heavitree today spreading the message we're #StrongerInEurope #StrongerIn https://t.co/50mDNGh1mq,Stay
General account,StrongerIn,736564197782396929,2016-05-28 14:26:04,RT @WMidsStrongerIn: Busy day for the #StrongerIn team in #Stafford today getting lots of good feedback on our grassroots campaign https://…,Stay
General account,StrongerIn,736563958920929281,2016-05-28 14:25:07,RT @WMidsStrongerIn: More cross party support for #StrongerIN. WestMidlands MEP @anthea_mcintyre joins local volunteers in #Shropshire http…,Stay
General account,StrongerIn,736563887030579200,2016-05-28 14:24:50,"RT @KingstonStrIN: Street stall&amp;massive volunteer force in the centre of Kingston,at least 3000 leaflets given out! We are #StrongerIn http…",Stay
General account,StrongerIn,736563642280345600,2016-05-28 14:23:51,RT @WMidsStrongerIn: Great to have the support of former @LibDems MEP @LizLynne1 campaigning with #StrongerIN today in #Birmingham today ht…,Stay
General account,StrongerIn,736533596257832960,2016-05-28 12:24:28,RT @SamirDwesar: Great reception for #StrongerIn in Purley with @GavinBarwellMP &amp; some great volunteers. @LdnStrongerIn @croydon_in https:/…,Stay
General account,StrongerIn,736533542742675456,2016-05-28 12:24:15,RT @WMidsStrongerIn: More support today for remaining in Europe from members of the Sikh community in #Smethwick #StrongerIn https://t.co/2…,Stay
General account,StrongerIn,736532933410971648,2016-05-28 12:21:50,"""If young people don’t vote, this referendum will be lost &amp; so will many of their futures."" - Ed Miliband https://t.co/f4C7ZmEkqG",Stay
General account,StrongerIn,736529027645739008,2016-05-28 12:06:18,RT @HollyLynch5: Good turn out for #StrongerIn street stall in Halifax today! Outside Wilkos @YandHStrongerIn https://t.co/VbpOM9OXug,Stay
General account,StrongerIn,736527492421423104,2016-05-28 12:00:12,RT @WMidsStrongerIn: Fantastic weather and response for #StrongerIN today in #Shrewsbury at #Shropshire county show come and say hello http…,Stay
General account,StrongerIn,736527432648380416,2016-05-28 11:59:58,RT @WMidsStrongerIn: Quick break between overs to show support for voting to remain in Eu and for our grassroots campaign #StrongerIn https…,Stay
General account,StrongerIn,736527380982943744,2016-05-28 11:59:46,RT @SuttonInEurope: #TeamSutton out on Sutton High Street today. Just over three weeks to go! We're #StrongerIn https://t.co/4RrgfBk4wb,Stay
General account,StrongerIn,736527361680805888,2016-05-28 11:59:41,RT @AhsBahtat: Linda has voted by post for the UK to #Remain #StrongerIN  #EUref Register by 7 June to do the same! @StrongerIN https://t.c…,Stay
General account,StrongerIn,736527313022685184,2016-05-28 11:59:30,RT @julianeccles: Good response campaigning for #StrongerIn in #Hammersmith today. https://t.co/4hKP0oGaiw,Stay
General account,StrongerIn,736527219791695872,2016-05-28 11:59:07,RT @WMidsStrongerIn: #Strongerin having lots of great conversations in #Stone #Staffordshire with local people about remaining in Europe ht…,Stay
General account,StrongerIn,736521787626954752,2016-05-28 11:37:32,Ed Miliband's strong words on why you MUST vote and have your voice heard in this referendum: https://t.co/qwFdrVNgs7,Stay
General account,StrongerIn,736517404059127808,2016-05-28 11:20:07,"RT @PlymStrongerIn: Good to see Labour Councillor @PhilippaDavey at the sundial today. We're here for a while, come and see us! https://t.c…",Stay
General account,StrongerIn,736517116120203264,2016-05-28 11:18:58,RT @DrRichardCobley: Julie James AM has joined us in @UplandsMarket as we explain to shoppers why Wales is Stronger In. @WalesStrongerIn ht…,Stay
General account,StrongerIn,736517075288592385,2016-05-28 11:18:49,"RT @croydon_in: Good crowd gathering in Crystal Palace for @LdnStrongerIn, inc @SteveReedMP. https://t.co/JfNGsk4Pqy",Stay
General account,StrongerIn,736517044569575426,2016-05-28 11:18:41,RT @NWStrongerIn: Good morning from Tarleton! Our local cross-party campaigners enjoying blue skies across South Ribble. https://t.co/Q5Y7H…,Stay
General account,StrongerIn,736516994640564224,2016-05-28 11:18:30,RT @YandHStrongerIn: Great weather &amp; response for #StrongerIn in Leeds 2day. Stalls on Albion St &amp; Briggate #VoteRemain @StrongerInPress ht…,Stay
General account,StrongerIn,736516965204922369,2016-05-28 11:18:22,RT @SWStrongerIn: Our #StrongerIn team in #Starcross talking to @BBCR1 #BigWeekend goers about registering and voting #Remain. https://t.co…,Stay
General account,StrongerIn,736516919575117824,2016-05-28 11:18:12,RT @KeithMoffitt: Beautiful colour coordinated at our Finchley Road @StrongerIn stall today. Lots of support for @LdnStrongerIn https://t.c…,Stay
General account,StrongerIn,736506908794867712,2016-05-28 10:38:25,.@Ed_Miliband says that the result of the referendum could be in the hands of younger voters: https://t.co/eG53b7pMJd,Stay
General account,StrongerIn,736496241962586112,2016-05-28 09:56:02,RT @StrongerInStA: Charlye's vote in because of opportunities to study abroad with no hassle #Erasmus #StrongerIn https://t.co/FZtm5BvAlb,Stay
General account,StrongerIn,736496191593152512,2016-05-28 09:55:50,"RT @WycombeInEurope: We're out and about in Marlow today, stop by our stall 😀 #StrongerIn @SE_StrongerIn https://t.co/uaip9m0901",Stay
General account,StrongerIn,736495618781261824,2016-05-28 09:53:33,RT @damiangreenmp: In Faversham this morning with Helen Whately and the Kent @StrongerIn @ConservativesIN team https://t.co/EL0BZVHlCH,Stay
General account,StrongerIn,736494720176771072,2016-05-28 09:49:59,RT @StrongerInPress: . @Ed_Miliband: A decision not to vote is a decision to let other people decide your future. #StrongerIn,Stay
General account,StrongerIn,736494333340291072,2016-05-28 09:48:27,RT @StrongerDurham: Great response at the Test Match again this morning. This is definitely a #StrongerIn crowd. @NEStrongerIn https://t.co…,Stay
General account,StrongerIn,736494249731063808,2016-05-28 09:48:07,RT @StrongerDurham: We are #StrongerIn Europe at the Chester le Street Test Match @NEStrongerIn @StrongerIn https://t.co/dDDehpUTU3,Stay
General account,StrongerIn,736494201127489536,2016-05-28 09:47:55,RT @Crawley_IN: We are here! Come and ask us questions about how EU membership benefits Crawley! #StrongerIn https://t.co/LlxtKdKEIf,Stay
General account,StrongerIn,736494152742010881,2016-05-28 09:47:44,"RT @StrongerInStA: The fight continues in St Albans! If you're in town, pop by and say hi #strongerin https://t.co/jeygX8WW5n",Stay
General account,StrongerIn,736494026615074816,2016-05-28 09:47:13,RT @InSomerset: And our street stall in #Chard is up and running ☺ Thanks to our brilliant local team.  Come &amp; say hi! #StrongerIn https://…,Stay
General account,StrongerIn,736236916174139394,2016-05-27 16:45:34,"LISTEN: Pensions minister explains why pensioners could be £32,000 worse off if we leave EU https://t.co/NsDWkHpbzy
""",Stay
General account,StrongerIn,736204146450280449,2016-05-27 14:35:21,"Economic uncertainty of #Brexit would cost pensioners £32,000 each - Treasury analysis: https://t.co/HdqaHgQ7Yz https://t.co/JoZBTrulxO",Stay
General account,StrongerIn,736189692660551681,2016-05-27 13:37:55,"#Brexit will be a ""serious risk to growth"" - the leaders of the world's strongest economies agree UK is #StrongerIn https://t.co/s5YBGDC36C",Stay
General account,StrongerIn,736177311695962112,2016-05-27 12:48:43,"The leaders of the 7 biggest economies in the world agree: #Brexit is a ""serious risk to growth"" #StrongerIn https://t.co/29cLkYklLQ",Stay
General account,StrongerIn,736166633262198784,2016-05-27 12:06:17,"""The UK is the gateway to Europe &amp; a united Europe would be favourable"" Indian PM on #Brexit https://t.co/XhRhsSB9ce https://t.co/CggpHQxs6L",Stay
General account,StrongerIn,736144708615954432,2016-05-27 10:39:10,"A united Europe would be favourable"" - Indian PM @narendramodi is clear: Britain is #StrongerIn Europe https://t.co/uuNvnU9HXK",Stay
General account,StrongerIn,736138837706051584,2016-05-27 10:15:50,RT @StrongerInPress: London's reputation as top tourist destination at risk if we vote to leave the EU: https://t.co/t4OJKFmlny #StrongerIn,Stay
General account,StrongerIn,736110594080669696,2016-05-27 08:23:36,Today your shopping cost less because we’re in the EU – Britain is #StrongerIn https://t.co/PLmWEZHTFQ,Stay
General account,StrongerIn,736089708711677952,2016-05-27 07:00:37,Pls RT - THREE QUARTERS of NHS trust execs and chairs say #Brexit would damage our NHS. https://t.co/aO493t4x5C https://t.co/WvqaCc8Dju,Stay
General account,StrongerIn,736080946558992384,2016-05-27 06:25:48,"It was a debate for young people, so here's what some of those young people had to say: #StrongerIn
https://t.co/4BAitSu1pl",Stay
General account,StrongerIn,735925590910459904,2016-05-26 20:08:28,"RT @BBCNews: ""I want to stay in EU"" - previously undecided #BBCDebate audience member backs @StrongerIn https://t.co/zIDPf40YH7 https://t.c…",Stay
General account,StrongerIn,735923549991538689,2016-05-26 20:00:21,"Clear win for Remain. Leave Campaign no answers, by their own admission. ""We just don't know"" the quote of the night. #StrongerIn #BBCDebate",Stay
General account,StrongerIn,735923337688408065,2016-05-26 19:59:31,"Pls RT - From more jobs &amp; lower prices to safer streets and workplaces, being in the EU is great for everyone: https://t.co/dHyUQpE0RU",Stay
General account,StrongerIn,735923182457229312,2016-05-26 19:58:54,"All you need to know about tonight. Leave Campaign admit: ""We just don't know"" #StrongerIn #BBCDebate https://t.co/pJz69KA8EQ",Stay
General account,StrongerIn,735923073636028416,2016-05-26 19:58:28,Being in the EU magnifies the UK’s influence &amp; voice in the world. #Strongerin #BBCDebate https://t.co/q11ORhjJFq,Stay
General account,StrongerIn,735922758819950593,2016-05-26 19:57:13,"In the EU our voice is louder. It helps us tackle cross-border issues like crime, terrorism and climate change. #Strongerin #BBCDebate",Stay
General account,StrongerIn,735922104848130054,2016-05-26 19:54:37,"Hear from NHS workers why the NHS is better off in the EU - please RT. #BBCDebate
https://t.co/2RJSOB8pWF",Stay
General account,StrongerIn,735922087806808064,2016-05-26 19:54:33,"Ask Leave Campaigners what would happen to the UK's place in the world. Answer: ""We just don't know."" #StrongerIn #BBCDebate",Stay
General account,StrongerIn,735921955237400577,2016-05-26 19:54:01,"Ask Leave Campaigners what would happen to free travel for UK citizens. Answer: ""We just don't know."" #StrongerIn #BBCDebate",Stay
General account,StrongerIn,735921826371674115,2016-05-26 19:53:30,"Ask Leave Campaigners about what would happen to trade and businesses. Answer: ""We just don't know."" #StrongerIn #BBCDebate",Stay
General account,StrongerIn,735921763293528064,2016-05-26 19:53:15,"Ask Leave Campaigners about what would happen to jobs. Answer: ""We just don't know."" #StrongerIn #BBCDebate",Stay
General account,StrongerIn,735921082033709057,2016-05-26 19:50:33,RT @UKLabourIN: Will we need visas to travel in the EU if we leave? UKIP's Diane James just doesn't know. #LabourInForBritain https://t.co/…,Stay
General account,StrongerIn,735921006087446528,2016-05-26 19:50:15,Quote of the night from the Leave Campaign. Sums up their whole argument in 4 words. #StrongerIn #BBCDebate https://t.co/L6n6LWvzM8,Stay
General account,StrongerIn,735920705481629702,2016-05-26 19:49:03,The EU invested almost 1 billion pounds in UK research last year. British Universities are #Strongerin https://t.co/NCJGaGIbSs #BBCDebate,Stay
General account,StrongerIn,735920081968979969,2016-05-26 19:46:34,We. Just. Don't. Know. The whole Leave argument summed up. #StrongerIn #BBCDebate,Stay
General account,StrongerIn,735919824426143745,2016-05-26 19:45:33,The EU invests billions of pounds in the UK helping young people get skills and jobs. #BBCDebate  https://t.co/mS2B2x4Nio,Stay
General account,StrongerIn,735919577872359424,2016-05-26 19:44:34,"""We just don't know."" Four words that sum up the night - and the whole campaign - for the Leave Campaigners. #StrongerIn #BBCDebate",Stay
General account,StrongerIn,735919363170111492,2016-05-26 19:43:43,RT @StrongerInPress: Vote Leave's real policy is for visas for European travel https://t.co/b4dnwuKw7y,Stay
General account,StrongerIn,735919359865032705,2016-05-26 19:43:42,"RT @WalesStrongerIn: To clarify - this is Vote Leave's policy on travel. More visas, more restrictions, less freedom #StrongerIn https://t.…",Stay
General account,StrongerIn,735919298871500800,2016-05-26 19:43:28,"""We just don't know"". Quote of the night from the Leave Campaign - and their answer to everything. #StrongerIn #BBCDebate",Stay
General account,StrongerIn,735919076153917442,2016-05-26 19:42:35,"Lot of 'it'll be alright, honest' from Leave Campaigners tonight. No real plan for Britain outside of EU #StrongerIn #BBCDebate",Stay
General account,StrongerIn,735918726546128897,2016-05-26 19:41:11,"Young people benefit from billions in investment from the EU budget, creating more jobs &amp; opportunities. #BBCDebate https://t.co/mS2B2x4Nio",Stay
General account,StrongerIn,735918299469451267,2016-05-26 19:39:29,Liam Fox says don't worry if we can't get free access to the EU; you can just go and study or travel elsewhere #StrongerIn #BBCDebate,Stay
General account,StrongerIn,735918235753848834,2016-05-26 19:39:14,"Being in the EU means UK students can study abroad in Spain, France and other European countries with no extra fees. #BBCDebate",Stay
General account,StrongerIn,735918145450463232,2016-05-26 19:38:53,"Great question: if we were to leave the EU, how could we travel and study across the EU? #StrongerIn #BBCDebate",Stay
General account,StrongerIn,735917612262133760,2016-05-26 19:36:46,"No answer from Leave Campaigner when asked detailed question. No clue, no plan. #StrongerIn #BBCDebate",Stay
General account,StrongerIn,735917215321591808,2016-05-26 19:35:11,"""Appalling"". Leave supporter's description of the Leave Campaign. #StrongerIn #BBCDebate",Stay
